Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Tavg_week,precip_week,heat_dw,cool_dw,3_week_avrgPrecipTotal,5_week_avrgPrecipTotal,3_week_avrgTavg,5_week_avrgTavg
1,2009-07-20,76,55,66.0,-8.0,55,60.0,0, 1,433.0,1923.0, ,0.0,0.0,0.0,29.36,30.09,5.1,9,5.5,2009,7,67.2857142857,0.00642857142857,0.0,4.31428571429,0.0635714285714,0.202857142857,68.0,71.2
2,2009-07-20,76,59,68.0,1.95448369565,56,61.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.42,30.08,6.2,10,6.5,2009,7,68.8571428571,0.015,0.0,2.74285714286,0.0988095238095,0.143428571429,69.8571428571,72.8
1,2009-07-21,80,58,69.0,-5.0,57,62.0,0, 4,434.0,1922.0,RA DZ,0.0,0.0,0.04,29.28,30.01,3.1,13,5.8,2009,7,67.2857142857,0.00642857142857,0.0,4.31428571429,0.0654761904762,0.168857142857,68.2857142857,71.3142857143
2,2009-07-21,82,64,73.0,1.95448369565,56,63.0,0, 8,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.33,29.99,4.9,14,6.3,2009,7,68.8571428571,0.015,0.0,2.74285714286,0.0988095238095,0.112857142857,70.2380952381,72.9428571429
1,2009-07-22,78,63,71.0,-3.0,61,64.0,0, 6,435.0,1921.0,BR HZ,0.0,0.0,0.005,29.23,29.95,3.5,3,5.0,2009,7,67.2857142857,0.00642857142857,0.0,4.31428571429,0.0654761904762,0.169,68.7619047619,71.4571428571
2,2009-07-22,79,66,73.0,1.95448369565,59,64.0,0, 8,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.28,29.93,2.8,11,5.9,2009,7,68.8571428571,0.015,0.0,2.74285714286,0.0978571428571,0.112857142857,70.8095238095,73.0857142857
1,2009-07-23,82,62,72.0,-2.0,58,63.0,0, 7,436.0,1920.0,TS BR HZ,0.0,0.0,0.0,29.21,29.93,2.6,32,5.0,2009,7,67.2857142857,0.00642857142857,0.0,4.31428571429,0.0654761904762,0.165571428571,69.0476190476,71.4857142857
2,2009-07-23,79,63,71.0,1.95448369565,60,64.0,0, 6,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.1,29.26,29.91,1.7,1,6.0,2009,7,68.8571428571,0.015,0.0,2.74285714286,0.102619047619,0.112571428571,71.0,73.0571428571
1,2009-07-24,83,61,72.0,-2.0,59,64.0,0, 7,437.0,1919.0,TSRA RA,0.0,0.0,0.14,29.08,29.83,8.9,23,9.8,2009,7,72.7142857143,0.0257142857143,1.11428571429,0.0,0.0721428571429,0.0561428571429,69.0952380952,71.3714285714
2,2009-07-24,83,62,73.0,1.95448369565,60,65.0,0, 8,480.64673913,1847.34782609,TSRA RA,0.0,0.000108695652174,0.19,29.14,29.82,8.7,23,9.6,2009,7,74.0,0.0342857142857,2.4,0.0,0.111666666667,0.0931428571429,71.0952380952,72.9428571429
1,2009-07-25,81,66,74.0,0.0,58,64.0,0, 9,438.0,1918.0, ,0.0,0.0,0.0,29.02,29.73,10.6,28,11.1,2009,7,72.7142857143,0.0257142857143,1.11428571429,0.0,0.062619047619,0.0561428571429,69.5714285714,71.2571428571
2,2009-07-25,81,66,74.0,1.95448369565,59,65.0,0, 9,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.08,29.71,10.8,27,11.5,2009,7,74.0,0.0342857142857,2.4,0.0,0.10619047619,0.0932857142857,71.4761904762,72.8
1,2009-07-26,82,63,73.0,-1.0,58,64.0,0, 8,439.0,1918.0,RA,0.0,0.0,0.005,29.13,29.82,8.0,29,8.6,2009,7,72.7142857143,0.0257142857143,1.11428571429,0.0,0.0604761904762,0.056,69.7619047619,71.1428571429
2,2009-07-26,82,64,73.0,1.95448369565,59,65.0,0, 8,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.18,29.80,9.1,29,9.4,2009,7,74.0,0.0342857142857,2.4,0.0,0.104761904762,0.0931428571429,71.5238095238,72.6285714286
1,2009-07-27,84,64,74.0,0.0,61,66.0,0, 9,440.0,1917.0,RA,0.0,0.0,0.02,29.13,29.86,9.3,23,10.1,2009,7,72.7142857143,0.0257142857143,1.11428571429,0.0,0.0614285714286,0.054,69.8095238095,71.0
2,2009-07-27,84,66,75.0,1.95448369565,61,67.0,0,10,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.03,29.21,29.85,9.2,23,9.6,2009,7,74.0,0.0342857142857,2.4,0.0,0.10619047619,0.0922857142857,71.5714285714,72.4857142857
1,2009-07-28,84,66,75.0,1.0,60,66.0,0,10,441.0,1916.0,RA,0.0,0.0,0.01,29.08,29.78,6.4,28,8.0,2009,7,72.7142857143,0.0257142857143,1.11428571429,0.0,0.0616666666667,0.0542857142857,70.1428571429,70.7714285714
2,2009-07-28,86,68,77.0,1.95448369565,62,67.0,0,12,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.01,29.13,29.77,6.5,28,7.7,2009,7,74.0,0.0342857142857,2.4,0.0,0.106666666667,0.0925714285714,71.8571428571,72.2857142857
1,2009-07-29,81,62,72.0,-2.0,51,59.0,0, 7,442.0,1915.0, ,0.0,0.0,0.0,29.13,29.84,4.2,35,7.1,2009,7,72.7142857143,0.0257142857143,1.11428571429,0.0,0.0588095238095,0.0531428571429,70.5714285714,70.4
2,2009-07-29,79,66,73.0,1.95448369565,52,61.0,0, 8,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.19,29.82,3.8,3,7.1,2009,7,74.0,0.0342857142857,2.4,0.0,0.0985714285714,0.0702857142857,72.2380952381,72.0
1,2009-07-30,79,59,69.0,-5.0,57,62.0,0, 4,443.0,1914.0, ,0.0,0.0,0.005,29.15,29.85,4.4,23,5.5,2009,7,72.7142857143,0.0257142857143,1.11428571429,0.0,0.0590476190476,0.0531428571429,70.5714285714,69.9428571429
2,2009-07-30,80,65,73.0,1.95448369565,57,63.0,0, 8,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.2,29.84,4.9,24,6.3,2009,7,74.0,0.0342857142857,2.4,0.0,0.0988095238095,0.0704285714286,72.2857142857,71.6571428571
1,2009-07-31,81,58,70.0,-4.0,54,61.0,0, 5,444.0,1913.0, ,0.0,0.0,0.0,29.23,29.94,6.2,26,7.3,2009,7,71.2857142857,0.0107142857143,0.0,0.314285714286,0.0552380952381,0.0531428571429,70.4285714286,69.7142857143
2,2009-07-31,82,62,72.0,1.95448369565,55,62.0,0, 7,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.29,29.92,5.9,27,6.7,2009,7,72.8571428571,0.01,1.25714285714,0.0,0.0930952380952,0.0704285714286,72.0952380952,71.4571428571
1,2009-08-01,75,61,68.0,-5.0,59,62.0,0, 3,445.0,1911.0,RA,0.0,0.0,0.005,29.18,29.91,11.6,22,11.4,2009,8,71.2857142857,0.0107142857143,0.0,0.314285714286,0.0435714285714,0.0447142857143,70.1428571429,69.4857142857
2,2009-08-01,75,63,69.0,1.95448369565,59,63.0,0, 4,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.01,29.24,29.90,10.6,23,10.5,2009,8,72.8571428571,0.01,1.25714285714,0.0,0.0402380952381,0.0692857142857,71.7142857143,71.1714285714
1,2009-08-02,78,57,68.0,-5.0,51,59.0,0, 3,446.0,1910.0, ,0.0,0.0,0.0,29.2,29.93,6.8,25,9.6,2009,8,71.2857142857,0.0107142857143,0.0,0.314285714286,0.0435714285714,0.0447142857143,70.0476190476,69.2857142857
2,2009-08-02,79,58,69.0,1.95448369565,52,59.0,0, 4,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.26,29.92,6.2,26,8.4,2009,8,72.8571428571,0.01,1.25714285714,0.0,0.0402380952381,0.0692857142857,71.619047619,70.9714285714
1,2009-08-03,84,67,76.0,3.0,60,66.0,0,11,447.0,1909.0, ,0.0,0.0,0.07,29.1,29.82,12.2,21,12.4,2009,8,71.2857142857,0.0107142857143,0.0,0.314285714286,0.0469047619048,0.0467142857143,70.3333333333,69.4571428571
2,2009-08-03,86,68,77.0,1.95448369565,61,66.0,0,12,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.06,29.17,29.81,11.0,21,11.3,2009,8,72.8571428571,0.01,1.25714285714,0.0,0.0430952380952,0.071,71.8571428571,71.1142857143
1,2009-08-04,85,67,76.0,3.0,61,67.0,0,11,448.0,1908.0,BR,0.0,0.0,0.0,29.17,29.87,2.5,2,5.8,2009,8,71.2857142857,0.0107142857143,0.0,0.314285714286,0.0469047619048,0.0467142857143,70.7142857143,69.8285714286
2,2009-08-04,86,69,78.0,1.95448369565,63,68.0,0,13,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.21,29.85,1.8,5,6.2,2009,8,72.8571428571,0.01,1.25714285714,0.0,0.0430952380952,0.071,72.1904761905,71.4857142857
1,2009-08-05,79,61,70.0,-3.0,54,61.0,0, 5,449.0,1907.0, ,0.0,0.0,0.0,29.34,30.05,2.9,6,4.2,2009,8,71.2857142857,0.0107142857143,0.0,0.314285714286,0.0145238095238,0.0465714285714,70.4761904762,70.0857142857
2,2009-08-05,79,66,73.0,1.95448369565,56,63.0,0, 8,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.4,30.03,3.8,6,5.6,2009,8,72.8571428571,0.01,1.25714285714,0.0,0.0278571428571,0.0704285714286,72.0,71.8285714286
1,2009-08-06,82,60,71.0,-2.0,51,60.0,0, 6,450.0,1906.0, ,0.0,0.0,0.0,29.39,30.09,1.4,6,5.4,2009,8,71.2857142857,0.0107142857143,0.0,0.314285714286,0.0142857142857,0.0465714285714,70.4285714286,70.2285714286
2,2009-08-06,81,62,72.0,1.95448369565,51,60.0,0, 7,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.44,30.08,3.4,9,5.5,2009,8,72.8571428571,0.01,1.25714285714,0.0,0.0197619047619,0.0704285714286,71.9047619048,71.9714285714
1,2009-08-07,74,64,69.0,-4.0,59,63.0,0, 4,451.0,1904.0,RA BR,0.0,0.0,0.33,29.36,30.09,7.3,15,7.8,2009,8,75.2857142857,0.0757142857143,3.68571428571,0.0,0.03,0.056,70.6666666667,70.1714285714
2,2009-08-07,74,67,71.0,1.95448369565,59,63.0,0, 6,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.23,29.41,30.08,6.4,15,7.2,2009,8,76.4285714286,0.0471428571429,4.82857142857,0.0,0.0304761904762,0.077,72.2380952381,71.9714285714
1,2009-08-08,89,68,79.0,6.0,70,73.0,0,14,452.0,1903.0,RA BR,0.0,0.0,0.02,29.2,29.92,12.9,21,13.6,2009,8,75.2857142857,0.0757142857143,3.68571428571,0.0,0.0309523809524,0.0508571428571,71.3333333333,70.6
2,2009-08-08,89,69,79.0,1.95448369565,70,73.0,0,14,480.64673913,1847.34782609,TSRA RA BR,0.0,0.000108695652174,0.08,29.26,29.92,12.2,21,12.8,2009,8,76.4285714286,0.0471428571429,4.82857142857,0.0,0.0342857142857,0.0758571428571,72.8571428571,72.3428571429
1,2009-08-09,91,77,84.0,11.0,71,74.0,0,19,453.0,1902.0, ,0.0,0.0,0.18,29.23,29.94,11.6,23,12.9,2009,8,75.2857142857,0.0757142857143,3.68571428571,0.0,0.0395238095238,0.0545714285714,72.2857142857,71.0285714286
2,2009-08-09,92,77,85.0,1.95448369565,72,75.0,0,20,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.02,29.29,29.92,11.1,23,12.3,2009,8,76.4285714286,0.0471428571429,4.82857142857,0.0,0.0352380952381,0.0755714285714,73.7142857143,72.7142857143
1,2009-08-10,85,70,78.0,5.0,65,69.0,0,13,454.0,1900.0, ,0.0,0.0,0.0,29.24,29.95,6.9,26,7.2,2009,8,75.2857142857,0.0757142857143,3.68571428571,0.0,0.0395238095238,0.0545714285714,72.8571428571,71.1714285714
2,2009-08-10,86,71,79.0,1.95448369565,66,70.0,0,14,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.31,29.94,8.3,26,8.9,2009,8,76.4285714286,0.0471428571429,4.82857142857,0.0,0.0352380952381,0.0755714285714,74.2380952381,72.8571428571
1,2009-08-11,82,62,72.0,-1.0,61,66.0,0, 7,455.0,1859.0, ,0.0,0.0,0.0,29.3,30.00,6.3,2,8.0,2009,8,75.2857142857,0.0757142857143,3.68571428571,0.0,0.037619047619,0.0544285714286,73.0,71.2857142857
2,2009-08-11,81,65,73.0,1.95448369565,62,66.0,0, 8,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.36,29.98,6.1,2,8.7,2009,8,76.4285714286,0.0471428571429,4.82857142857,0.0,0.0352380952381,0.0755714285714,74.2380952381,72.9142857143
1,2009-08-12,83,60,72.0,-1.0,55,62.0,0, 7,456.0,1858.0, ,0.0,0.0,0.0,29.39,30.09,3.7,4,5.9,2009,8,75.2857142857,0.0757142857143,3.68571428571,0.0,0.037380952381,0.0527142857143,73.0476190476,71.5428571429
2,2009-08-12,82,63,73.0,1.95448369565,56,63.0,0, 8,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.44,30.07,5.5,5,7.0,2009,8,76.4285714286,0.0471428571429,4.82857142857,0.0,0.0352380952381,0.0707142857143,74.2380952381,73.1428571429
1,2009-08-13,86,60,73.0,0.0,55,63.0,0, 8,457.0,1856.0, ,0.0,0.0,0.0,29.38,30.10,1.5,14,3.8,2009,8,75.2857142857,0.0757142857143,3.68571428571,0.0,0.037380952381,0.0527142857143,73.0952380952,71.6571428571
2,2009-08-13,86,63,75.0,1.95448369565,55,63.0,0,10,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.44,30.09,2.0,16,4.0,2009,8,76.4285714286,0.0471428571429,4.82857142857,0.0,0.0304761904762,0.0707142857143,74.4285714286,73.2285714286
1,2009-08-14,88,63,76.0,4.0,59,66.0,0,11,458.0,1855.0, ,0.0,0.0,0.0,29.38,30.10,5.4,21,5.7,2009,8,75.1428571429,0.197142857143,3.54285714286,0.0,0.0307142857143,0.0504285714286,73.2857142857,71.7428571429
2,2009-08-14,88,67,78.0,1.95448369565,59,66.0,0,13,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.44,30.08,6.3,21,6.5,2009,8,76.5714285714,0.227142857143,4.97142857143,0.0,0.0214285714286,0.0672857142857,74.6666666667,73.2857142857
1,2009-08-15,89,67,78.0,6.0,61,67.0,0,13,459.0,1854.0, ,0.0,0.0,0.0,29.32,30.04,8.7,19,8.9,2009,8,75.1428571429,0.197142857143,3.54285714286,0.0,0.0307142857143,0.0432857142857,73.4761904762,71.8571428571
2,2009-08-15,89,70,80.0,1.95448369565,61,68.0,0,15,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.38,30.02,8.3,19,8.7,2009,8,76.5714285714,0.227142857143,4.97142857143,0.0,0.0211904761905,0.0352857142857,74.9523809524,73.3714285714
1,2009-08-16,88,70,79.0,7.0,67,70.0,0,14,500.0,1852.0,TSRA,0.0,0.0,0.63,29.27,29.99,9.5,20,10.2,2009,8,75.1428571429,0.197142857143,3.54285714286,0.0,0.0604761904762,0.0612857142857,73.7619047619,72.1142857143
2,2009-08-16,90,71,81.0,1.95448369565,68,71.0,0,16,480.64673913,1847.34782609,TSRA RA,0.0,0.000108695652174,0.27,29.34,29.97,9.3,21,10.1,2009,8,76.5714285714,0.227142857143,4.97142857143,0.0,0.0340476190476,0.043,75.3333333333,73.6571428571
1,2009-08-17,83,70,77.0,5.0,68,70.0,0,12,501.0,1851.0,TSRA RA BR,0.0,0.0,0.33,29.28,30.00,4.6,22,5.8,2009,8,75.1428571429,0.197142857143,3.54285714286,0.0,0.0752380952381,0.0707142857143,73.9047619048,72.3142857143
2,2009-08-17,83,71,77.0,1.95448369565,68,71.0,0,12,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.59,29.34,29.98,5.1,22,7.5,2009,8,76.5714285714,0.227142857143,4.97142857143,0.0,0.0607142857143,0.0598571428571,75.4285714286,73.8
1,2009-08-18,83,65,74.0,2.0,59,65.0,0, 9,502.0,1849.0, ,0.0,0.0,0.0,29.28,29.99,7.5,27,8.1,2009,8,75.1428571429,0.197142857143,3.54285714286,0.0,0.0747619047619,0.0707142857143,73.8571428571,72.4857142857
2,2009-08-18,84,66,75.0,1.95448369565,61,66.0,0,10,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.33,29.97,8.0,27,8.3,2009,8,76.5714285714,0.227142857143,4.97142857143,0.0,0.0602380952381,0.0598571428571,75.3333333333,73.9142857143
1,2009-08-19,83,59,71.0,0.0,60,65.0,0, 6,503.0,1848.0,RA,0.0,0.0,0.35,29.08,29.83,5.7,16,8.7,2009,8,75.1428571429,0.197142857143,3.54285714286,0.0,0.0914285714286,0.0612857142857,73.8095238095,72.3714285714
2,2009-08-19,81,64,73.0,1.95448369565,62,66.0,0, 8,480.64673913,1847.34782609,TSRA BR,0.0,0.000108695652174,0.61,29.15,29.82,5.9,16,8.2,2009,8,76.5714285714,0.227142857143,4.97142857143,0.0,0.0892857142857,0.0681428571429,75.3333333333,73.8
1,2009-08-20,78,64,71.0,0.0,61,65.0,0, 6,504.0,1846.0,RA,0.0,0.0,0.07,28.93,29.66,12.1,23,12.5,2009,8,75.1428571429,0.197142857143,3.54285714286,0.0,0.0945238095238,0.0631428571429,73.9047619048,72.3428571429
2,2009-08-20,79,64,72.0,1.95448369565,61,65.0,0, 7,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.12,29.0,29.65,12.2,23,12.7,2009,8,76.5714285714,0.227142857143,4.97142857143,0.0,0.0947619047619,0.0667142857143,75.2857142857,73.7428571429
1,2009-08-21,73,59,66.0,-5.0,58,61.0,0, 1,505.0,1845.0,RA,0.0,0.0,0.16,29.07,29.75,7.7,27,10.7,2009,8,66.2857142857,0.291428571429,0.0,5.31428571429,0.102142857143,0.0677142857143,73.7142857143,72.4
2,2009-08-21,74,59,67.0,1.95448369565,58,61.0,0, 2,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.05,29.13,29.75,10.1,27,13.2,2009,8,67.1428571429,0.254285714286,0.0,4.45714285714,0.0971428571429,0.068,75.0476190476,73.8285714286
1,2009-08-22,68,57,63.0,-8.0,52,56.0,2, 0,506.0,1843.0, ,0.0,0.0,0.0,29.31,30.00,7.8,1,9.4,2009,8,66.2857142857,0.291428571429,0.0,5.31428571429,0.101904761905,0.0677142857143,73.4761904762,72.3428571429
2,2009-08-22,69,58,64.0,1.95448369565,52,57.0,1, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.36,29.99,9.4,36,10.4,2009,8,67.1428571429,0.254285714286,0.0,4.45714285714,0.0966666666667,0.068,74.8095238095,73.7714285714
1,2009-08-23,74,56,65.0,-6.0,53,58.0,0, 0,508.0,1842.0, ,0.0,0.0,0.0,29.38,30.09,2.7,2,6.4,2009,8,66.2857142857,0.291428571429,0.0,5.31428571429,0.101904761905,0.0677142857143,73.3333333333,72.3714285714
2,2009-08-23,73,58,66.0,1.95448369565,55,59.0,0, 1,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.44,30.08,3.5,5,7.6,2009,8,67.1428571429,0.254285714286,0.0,4.45714285714,0.0966666666667,0.068,74.6666666667,73.7428571429
1,2009-08-24,79,54,67.0,-4.0,56,61.0,0, 2,509.0,1840.0, ,0.0,0.0,0.0,29.41,30.13,3.8,21,5.1,2009,8,66.2857142857,0.291428571429,0.0,5.31428571429,0.0985714285714,0.0677142857143,72.9047619048,72.4
2,2009-08-24,79,57,68.0,1.95448369565,57,62.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.47,30.12,5.0,21,5.7,2009,8,67.1428571429,0.254285714286,0.0,4.45714285714,0.0938095238095,0.068,74.2380952381,73.7428571429
1,2009-08-25,83,59,71.0,1.0,61,65.0,0, 6,510.0,1839.0, ,0.0,0.0,0.0,29.33,30.05,9.1,21,9.2,2009,8,66.2857142857,0.291428571429,0.0,5.31428571429,0.0985714285714,0.0665714285714,72.6666666667,72.4571428571
2,2009-08-25,82,61,72.0,1.95448369565,61,65.0,0, 7,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.39,30.04,8.3,21,8.6,2009,8,67.1428571429,0.254285714286,0.0,4.45714285714,0.0938095238095,0.068,73.9523809524,73.7142857143
1,2009-08-26,73,62,68.0,-2.0,62,64.0,0, 3,511.0,1837.0,RA BR,0.0,0.0,0.93,29.36,30.08,5.2,2,7.8,2009,8,66.2857142857,0.291428571429,0.0,5.31428571429,0.142857142857,0.093,72.5714285714,72.3714285714
2,2009-08-26,72,64,68.0,1.95448369565,64,65.0,0, 3,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.54,29.42,30.07,3.9,2,7.3,2009,8,67.1428571429,0.254285714286,0.0,4.45714285714,0.119523809524,0.0834285714286,73.7142857143,73.5714285714
1,2009-08-27,67,61,64.0,-6.0,60,61.0,1, 0,512.0,1835.0,RA BR,0.0,0.0,0.95,29.36,30.08,9.1,7,9.7,2009,8,66.2857142857,0.291428571429,0.0,5.31428571429,0.188095238095,0.120142857143,72.2380952381,72.1428571429
2,2009-08-27,67,62,65.0,1.95448369565,61,63.0,0, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,1.19,29.41,30.07,10.7,8,11.0,2009,8,67.1428571429,0.254285714286,0.0,4.45714285714,0.17619047619,0.114571428571,73.380952381,73.4
1,2009-08-28,68,60,64.0,-6.0,61,62.0,1, 0,513.0,1834.0,RA BR,0.0,0.0,0.22,29.18,29.93,3.4,2,5.7,2009,8,61.8571428571,0.0342857142857,0.0,9.74285714286,0.182857142857,0.122428571429,72.0,71.9142857143
2,2009-08-28,71,61,66.0,1.95448369565,61,63.0,0, 1,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.28,29.24,29.92,2.6,2,5.4,2009,8,62.2857142857,0.0421428571429,0.0,9.31428571429,0.178571428571,0.117142857143,73.1428571429,73.2
1,2009-08-29,69,56,63.0,-7.0,51,56.0,2, 0,514.0,1832.0,RA DZ BR,0.0,0.0,0.02,29.18,29.89,11.4,31,11.8,2009,8,61.8571428571,0.0342857142857,0.0,9.74285714286,0.182857142857,0.123,71.2380952381,71.6
2,2009-08-29,69,56,63.0,1.95448369565,52,57.0,2, 0,480.64673913,1847.34782609,DZ,0.0,0.000108695652174,0.01,29.24,29.88,10.4,31,11.1,2009,8,62.2857142857,0.0421428571429,0.0,9.31428571429,0.175238095238,0.117285714286,72.380952381,72.8857142857
1,2009-08-30,66,51,59.0,-11.0,47,52.0,6, 0,515.0,1831.0, ,0.0,0.0,0.0,29.44,30.14,8.2,1,9.3,2009,8,61.8571428571,0.0342857142857,0.0,9.74285714286,0.174285714286,0.122857142857,70.0476190476,71.2
2,2009-08-30,66,51,59.0,1.95448369565,47,53.0,6, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.5,30.13,9.4,1,10.5,2009,8,62.2857142857,0.0421428571429,0.0,9.31428571429,0.174523809524,0.117428571429,71.1428571429,72.4857142857
1,2009-08-31,68,49,59.0,-10.0,44,52.0,6, 0,516.0,1829.0, ,0.0,0.0,0.0,29.55,30.27,4.8,3,6.0,2009,8,61.8571428571,0.0342857142857,0.0,9.74285714286,0.174285714286,0.122285714286,69.1428571429,70.7714285714
2,2009-08-31,67,49,58.0,1.95448369565,44,52.0,7, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.6,30.26,5.3,4,6.8,2009,8,62.2857142857,0.0421428571429,0.0,9.31428571429,0.174523809524,0.116571428571,70.1428571429,72.0
1,2009-09-01,72,47,60.0,-8.0,47,53.0,5, 0,517.0,1827.0, ,0.0,0.0,0.0,29.57,30.31,3.3,4,3.4,2009,9,61.8571428571,0.0342857142857,0.0,9.74285714286,0.174285714286,0.122,68.5714285714,70.3428571429
2,2009-09-01,71,50,61.0,1.95448369565,49,55.0,4, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.63,30.30,3.2,6,3.5,2009,9,62.2857142857,0.0421428571429,0.0,9.31428571429,0.174523809524,0.116285714286,69.5714285714,71.5428571429
1,2009-09-02,73,50,62.0,-6.0,50,56.0,3, 0,518.0,1826.0, ,0.0,0.0,0.0,29.51,30.25,4.1,6,5.1,2009,9,61.8571428571,0.0342857142857,0.0,9.74285714286,0.174285714286,0.122,68.0952380952,70.0571428571
2,2009-09-02,72,53,63.0,1.95448369565,51,56.0,2, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.56,30.23,3.2,8,3.9,2009,9,62.2857142857,0.0421428571429,0.0,9.31428571429,0.174523809524,0.116285714286,69.0952380952,71.2571428571
1,2009-09-03,75,56,66.0,-2.0,54,59.0,0, 1,519.0,1824.0, ,0.0,0.0,0.0,29.42,30.16,4.7,5,6.0,2009,9,61.8571428571,0.0342857142857,0.0,9.74285714286,0.174285714286,0.121857142857,67.7619047619,69.9714285714
2,2009-09-03,75,57,66.0,1.95448369565,55,60.0,0, 1,480.64673913,1847.34782609,BR,0.0,0.000108695652174,0.0,29.48,30.14,5.2,6,5.9,2009,9,62.2857142857,0.0421428571429,0.0,9.31428571429,0.174523809524,0.116142857143,68.6666666667,71.0571428571
1,2009-09-04,75,54,65.0,-3.0,54,59.0,0, 0,520.0,1822.0,BR,0.0,0.0,0.0,29.44,30.15,3.6,4,4.1,2009,9,68.8571428571,0.00428571428571,0.0,2.74285714286,0.174285714286,0.121857142857,67.2380952381,69.8285714286
2,2009-09-04,75,58,67.0,1.95448369565,55,60.0,0, 2,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.49,30.14,3.8,4,4.4,2009,9,70.4285714286,0.000714285714286,0.0,1.17142857143,0.174523809524,0.116142857143,68.1428571429,70.9142857143
1,2009-09-05,78,54,66.0,-1.0,57,61.0,0, 1,521.0,1821.0,BR HZ,0.0,0.0,0.0,29.49,30.21,4.3,4,5.3,2009,9,68.8571428571,0.00428571428571,0.0,2.74285714286,0.174285714286,0.121714285714,66.6666666667,69.7714285714
2,2009-09-05,78,57,68.0,1.95448369565,57,62.0,0, 3,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.54,30.19,5.2,6,5.8,2009,9,70.4285714286,0.000714285714286,0.0,1.17142857143,0.174523809524,0.115857142857,67.5714285714,70.8857142857
1,2009-09-06,77,61,69.0,2.0,59,63.0,0, 4,522.0,1819.0,RA BR HZ,0.0,0.0,0.03,29.47,30.19,4.2,5,5.3,2009,9,68.8571428571,0.00428571428571,0.0,2.74285714286,0.145714285714,0.122571428571,66.1904761905,69.8
2,2009-09-06,77,66,72.0,1.95448369565,59,64.0,0, 7,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.52,30.17,6.3,8,6.6,2009,9,70.4285714286,0.000714285714286,0.0,1.17142857143,0.161904761905,0.116,67.1428571429,70.9714285714
1,2009-09-07,77,59,68.0,1.0,59,62.0,0, 3,523.0,1817.0,BR,0.0,0.0,0.0,29.39,,5.8,3,4.0,2009,9,68.8571428571,0.00428571428571,0.0,2.74285714286,0.13,0.120571428571,65.7619047619,69.5714285714
2,2009-09-07,77,63,70.0,1.95448369565,59,63.0,0, 5,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.44,30.09,6.3,4,6.9,2009,9,70.4285714286,0.000714285714286,0.0,1.17142857143,0.13380952381,0.114285714286,66.8095238095,70.7714285714
