Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Tavg_week,precip_week,heat_dw,cool_dw,3_week_avrgPrecipTotal,5_week_avrgPrecipTotal
1,2009-09-14,84,58,71.0, 7,55,61,0, 6,0530,1805, ,0,M,0.0,0.0,29.34,30.07,0.1,33,2.1,2009,68.42857142857143,0.0,0.0,3.1714285714285637,0.10238095238095231,0.10542857142857141
2,2009-09-14,84,59,72.0,M,56,62,0, 7,-,-, ,M,M,M,0.0,29.40,30.05,1.1,13,2.7,2009,69.14285714285714,0.0014285714285714286,0.0,2.4571428571428555,0.09714285714285698,0.10514285714285712
1,2009-09-15,82,64,73.0, 9,59,63,0, 8,0531,1803, ,0,M,0.0,0.0,29.36,30.07,6.2,2,7.8,2009,68.42857142857143,0.0,0.0,3.1714285714285637,0.10238095238095231,0.10542857142857141
2,2009-09-15,83,63,73.0,M,58,64,0, 8,-,-, ,M,M,M,0.0,29.41,30.05,5.8,2,6.7,2009,69.14285714285714,0.0014285714285714286,0.0,2.4571428571428555,0.09714285714285698,0.10514285714285712
1,2009-09-16,71,59,65.0, 1,54,59,0, 0,0532,1760, ,0,M,0.0,0.0,29.49,30.20,11.0,5,11.4,2009,68.42857142857143,0.0,0.0,3.1714285714285637,0.05809523809523802,0.10542857142857141
2,2009-09-16,72,62,67.0,M,54,60,0, 2,-,-, ,M,M,M,0.0,29.54,30.18,12.5,6,13.4,2009,69.14285714285714,0.0014285714285714286,0.0,2.4571428571428555,0.07142857142857126,0.10514285714285712
1,2009-09-17,72,50,61.0,-3,52,56,4, 0,0533,1758, ,0,M,0.0,0.0,29.45,30.18,3.4,5,4.2,2009,68.42857142857143,0.0,0.0,3.1714285714285637,0.012857142857142784,0.10542857142857141
2,2009-09-17,71,54,63.0,M,51,57,2, 0,-,-, ,M,M,M,0.0,29.51,30.17,4.5,8,5.4,2009,69.14285714285714,0.0014285714285714286,0.0,2.4571428571428555,0.014761904761904596,0.10514285714285712
1,2009-09-18,79,50,65.0, 1,55,59,0, 0,0535,1756,BR,0,M,0.0,0.0,29.46,30.18,5.1,2,6.4,2009,66.42857142857143,0.10785714285714286,0.0,5.171428571428564,0.002380952380952308,0.10542857142857141
2,2009-09-18,79,52,66.0,M,55,59,0, 1,-,-, ,M,M,M,0.0,29.52,30.17,5.3,3,6.7,2009,67.0,0.06928571428571428,0.0,4.599999999999994,0.0014285714285712607,0.10514285714285712
1,2009-09-19,76,55,66.0, 3,55,59,0, 1,0536,1755, ,0,M,0.0,0.0,29.48,30.21,3.2,10,5.9,2009,66.42857142857143,0.10785714285714286,0.0,5.171428571428564,0.0014285714285713553,0.10542857142857141
2,2009-09-19,75,58,67.0,M,55,60,0, 2,-,-, ,M,M,M,0.0,29.54,30.20,4.4,10,5.8,2009,67.0,0.06928571428571428,0.0,4.599999999999994,0.0009523809523807843,0.10514285714285712
1,2009-09-20,73,54,64.0, 2,56,60,1, 0,0537,1753,RA DZ BR,0,M,0.0,0.75,29.28,30.04,6.4,7,7.9,2009,66.42857142857143,0.10785714285714286,0.0,5.171428571428564,0.03714285714285707,0.10885714285714285
2,2009-09-20,71,54,63.0,M,56,60,2, 0,-,-,RA DZ BR,M,M,M,0.44,29.34,30.02,5.9,8,7.3,2009,67.0,0.06928571428571428,0.0,4.599999999999994,0.021666666666666497,0.10999999999999997
1,2009-09-21,67,60,64.0, 2,59,61,1, 0,0538,1751,DZ BR HZ,0,M,0.0,0.005,29.26,29.98,3.5,23,4.6,2009,66.42857142857143,0.10785714285714286,0.0,5.171428571428564,0.037380952380952306,0.09957142857142856
2,2009-09-21,69,63,66.0,M,60,62,0, 1,-,-,DZ BR HZ,M,M,M,0.005,29.31,29.97,3.6,23,5.5,2009,67.0,0.06928571428571428,0.0,4.599999999999994,0.021904761904761736,0.09328571428571426
1,2009-09-22,77,59,68.0, 6,65,67,0, 3,0539,1749,BR HZ,0,M,0.0,0.0,29.28,29.98,5.2,17,7.7,2009,66.42857142857143,0.10785714285714286,0.0,5.171428571428564,0.037380952380952306,0.09957142857142856
2,2009-09-22,76,63,70.0,M,65,67,0, 5,-,-,RA BR,M,M,M,0.04,29.34,29.97,5.2,18,7.3,2009,67.0,0.06928571428571428,0.0,4.599999999999994,0.02380952380952364,0.0944285714285714
1,2009-09-23,76,62,69.0, 8,62,64,0, 4,0540,1748,BR,0,M,0.0,0.0,29.42,30.12,0.6,32,4.0,2009,66.42857142857143,0.10785714285714286,0.0,5.171428571428564,0.037380952380952306,0.08957142857142855
2,2009-09-23,76,62,69.0,M,63,64,0, 4,-,-,BR,M,M,M,0.0,29.47,30.11,0.8,31,4.7,2009,67.0,0.06928571428571428,0.0,4.599999999999994,0.02380952380952364,0.07699999999999999
1,2009-09-24,73,64,69.0, 8,63,65,0, 4,0541,1746,BR,0,M,0.0,0.0,29.44,30.16,4.3,6,4.7,2009,66.42857142857143,0.10785714285714286,0.0,5.171428571428564,0.037380952380952306,0.08757142857142856
2,2009-09-24,71,64,68.0,M,62,64,0, 3,-,-,BR,M,M,M,0.0,29.49,30.15,4.1,7,4.4,2009,67.0,0.06928571428571428,0.0,4.599999999999994,0.02380952380952364,0.07357142857142855
1,2009-09-25,70,60,65.0, 4,57,60,0, 0,0542,1744,RA DZ BR,0,M,0.0,0.16,29.39,30.12,5.4,11,7.3,2009,57.714285714285715,0.16285714285714287,0.0,13.885714285714279,0.04499999999999993,0.08757142857142856
2,2009-09-25,70,60,65.0,M,57,60,0, 0,-,-,RA DZ BR,M,M,M,0.02,29.44,30.11,5.4,11,6.3,2009,58.142857142857146,0.15785714285714286,0.0,13.457142857142848,0.024761904761904593,0.0727142857142857
1,2009-09-26,69,55,62.0, 2,56,59,3, 0,0543,1742,BR,0,M,0.0,0.0,29.15,29.91,4.0,27,4.6,2009,57.714285714285715,0.16285714285714287,0.0,13.885714285714279,0.04499999999999993,0.08757142857142856
2,2009-09-26,66,56,61.0,M,56,59,4, 0,-,-,BR,M,M,M,0.005,29.21,29.90,3.9,26,4.6,2009,58.142857142857146,0.15785714285714286,0.0,13.457142857142848,0.02499999999999983,0.07285714285714284
1,2009-09-27,74,50,62.0, 2,53,57,3, 0,0544,1741,TSRA RA FG BR,0,M,0.0,0.08,28.84,29.59,8.2,22,10.2,2009,57.714285714285715,0.16285714285714287,0.0,13.885714285714279,0.047380952380952315,0.08985714285714284
2,2009-09-27,74,53,64.0,M,53,58,1, 0,-,-,TSRA FG+ BR,M,M,M,0.48,28.91,29.59,7.6,23,10.2,2009,58.142857142857146,0.15785714285714286,0.0,13.457142857142848,0.04761904761904744,0.08657142857142855
1,2009-09-28,62,49,56.0,-3,42,49,9, 0,0545,1739,RA,0,M,0.0,0.01,28.91,29.61,20.3,29,20.7,2009,57.714285714285715,0.16285714285714287,0.0,13.885714285714279,0.047857142857142786,0.09014285714285712
2,2009-09-28,63,50,57.0,M,42,49,8, 0,-,-,RA,M,M,M,0.005,28.98,29.61,19.8,28,20.2,2009,58.142857142857146,0.15785714285714286,0.0,13.457142857142848,0.04785714285714268,0.08671428571428569
1,2009-09-29,60,48,54.0,-5,42,48,11, 0,0546,1737, ,0,M,0.0,0.0,29.28,29.96,9.0,33,10.3,2009,57.714285714285715,0.16285714285714287,0.0,13.885714285714279,0.047857142857142786,0.09014285714285712
2,2009-09-29,58,48,53.0,M,42,48,12, 0,-,-,DZ,M,M,M,0.005,29.34,29.96,8.4,33,10.2,2009,58.142857142857146,0.15785714285714286,0.0,13.457142857142848,0.04809523809523791,0.08685714285714283
1,2009-09-30,62,47,55.0,-4,40,47,10, 0,0547,1735, ,0,M,0.0,0.0,29.39,30.11,5.7,3,6.8,2009,57.714285714285715,0.16285714285714287,0.0,13.885714285714279,0.047857142857142786,0.06357142857142854
2,2009-09-30,61,49,55.0,M,42,48,10, 0,-,-, ,M,M,M,0.0,29.44,30.10,4.8,3,7.0,2009,58.142857142857146,0.15785714285714286,0.0,13.457142857142848,0.04809523809523791,0.0714285714285714
1,2009-10-01,59,41,50.0,-8,46,49,15, 0,0548,1734,RA BR,0,M,0.0,0.89,29.13,29.90,9.1,13,9.5,2009,57.714285714285715,0.16285714285714287,0.0,13.885714285714279,0.09023809523809517,0.06185714285714283
2,2009-10-01,59,44,52.0,M,46,49,13, 0,-,-,TSRA RA BR,M,M,M,0.59,29.18,29.90,8.8,13,8.7,2009,58.142857142857146,0.15785714285714286,0.0,13.457142857142848,0.076190476190476,0.05428571428571426
1,2009-10-02,56,47,52.0,-6,46,48,13, 0,0549,1732,RA BR,0,M,0.0,0.21,28.80,29.55,10.5,21,12.0,2009,52.42857142857143,0.06785714285714285,0.0,19.171428571428564,0.10023809523809517,0.06157142857142854
2,2009-10-02,56,48,52.0,M,46,48,13, 0,-,-,RA DZ BR,M,M,M,0.17,28.87,29.56,10.0,22,11.6,2009,52.857142857142854,0.055714285714285716,0.0,18.74285714285714,0.0842857142857141,0.051142857142857115
1,2009-10-03,57,47,52.0,-5,47,49,13, 0,0550,1730,RA DZ BR,0,M,0.0,0.11,29.02,29.70,6.9,26,7.4,2009,52.42857142857143,0.06785714285714285,0.0,19.171428571428564,0.1054761904761904,0.06414285714285711
2,2009-10-03,58,47,53.0,M,47,49,12, 0,-,-,RA BR,M,M,M,0.03,29.08,29.71,9.4,26,9.8,2009,52.857142857142854,0.055714285714285716,0.0,18.74285714285714,0.08571428571428552,0.051714285714285685
1,2009-10-04,60,45,53.0,-4,43,47,12, 0,0552,1729, ,0,M,0.0,0.005,29.28,29.98,9.0,28,9.2,2009,52.42857142857143,0.06785714285714285,0.0,19.171428571428564,0.10571428571428564,0.06428571428571425
2,2009-10-04,61,45,53.0,M,42,47,12, 0,-,-, ,M,M,M,0.0,29.34,29.99,8.9,27,9.3,2009,52.857142857142854,0.055714285714285716,0.0,18.74285714285714,0.08523809523809504,0.051571428571428546
1,2009-10-05,62,43,53.0,-4,42,47,12, 0,0553,1727, ,0,M,0.0,0.0,29.29,30.03,1.8,8,5.4,2009,52.42857142857143,0.06785714285714285,0.0,19.171428571428564,0.10571428571428564,0.06428571428571425
2,2009-10-05,61,42,52.0,M,42,47,13, 0,-,-, ,M,M,M,0.0,29.35,30.04,2.9,9,4.5,2009,52.857142857142854,0.055714285714285716,0.0,18.74285714285714,0.08523809523809504,0.051571428571428546
1,2009-10-06,61,49,55.0,-1,47,51,10, 0,0554,1725,RA DZ BR,0,M,0.0,0.03,28.90,29.65,8.8,24,14.9,2009,52.42857142857143,0.06785714285714285,0.0,19.171428571428564,0.10714285714285705,0.0651428571428571
2,2009-10-06,62,49,56.0,M,46,50,9, 0,-,-,RA BR,M,M,M,0.05,28.97,29.66,9.5,24,15.1,2009,52.857142857142854,0.055714285714285716,0.0,18.74285714285714,0.08761904761904743,0.05299999999999997
1,2009-10-07,60,45,53.0,-3,39,46,12, 0,0555,1724, ,0,M,0.0,0.0,29.24,29.95,9.2,26,10.8,2009,52.42857142857143,0.06785714285714285,0.0,19.171428571428564,0.10714285714285705,0.0651428571428571
2,2009-10-07,60,45,53.0,M,39,46,12, 0,-,-, ,M,M,M,0.0,29.31,29.96,8.5,26,10.1,2009,52.857142857142854,0.055714285714285716,0.0,18.74285714285714,0.08761904761904743,0.05299999999999997
1,2009-10-08,53,45,49.0,-7,46,48,16, 0,0556,1722,RA DZ BR,0,M,0.0,0.12,29.18,29.92,3.3,21,4.8,2009,52.42857142857143,0.06785714285714285,0.0,19.171428571428564,0.11285714285714278,0.06857142857142853
2,2009-10-08,54,47,51.0,M,46,49,14, 0,-,-,RA DZ BR,M,M,M,0.14,29.25,29.93,4.8,20,5.6,2009,52.857142857142854,0.055714285714285716,0.0,18.74285714285714,0.0942857142857141,0.056999999999999974
1,2009-10-09,52,39,46.0,-9,43,45,19, 0,0557,1720,RA BR,0,M,0.0,0.46,29.21,29.93,9.4,34,10.0,2009,42.42857142857143,0.1142857142857143,0.0,29.171428571428564,0.1347619047619047,0.08171428571428567
2,2009-10-09,52,40,46.0,M,44,46,19, 0,-,-,RA DZ BR,M,M,M,0.43,29.26,29.92,9.3,35,10.2,2009,42.857142857142854,0.11357142857142856,0.0,28.74285714285714,0.11476190476190458,0.06928571428571427
1,2009-10-10,48,31,40.0,-15,30,35,25, 0,0558,1719, ,0,M,0.0,0.0,29.49,30.21,7.4,28,7.7,2009,42.42857142857143,0.1142857142857143,0.0,29.171428571428564,0.1347619047619047,0.08171428571428567
2,2009-10-10,48,33,41.0,M,30,36,24, 0,-,-, ,M,M,M,0.0,29.55,30.21,7.8,29,8.2,2009,42.857142857142854,0.11357142857142856,0.0,28.74285714285714,0.11476190476190458,0.06928571428571427
1,2009-10-11,44,29,37.0,-17,22,32,28, 0,0559,1717, ,0,M,0.0,0.0,29.60,30.35,1.5,33,5.0,2009,42.42857142857143,0.1142857142857143,0.0,29.171428571428564,0.09904761904761897,0.08085714285714282
2,2009-10-11,45,29,37.0,M,23,33,28, 0,-,-, ,M,M,M,0.0,29.67,30.36,1.1,1,4.8,2009,42.857142857142854,0.11357142857142856,0.0,28.74285714285714,0.09380952380952363,0.06914285714285713
1,2009-10-12,48,41,45.0,-9,36,41,20, 0,0600,1715,RA DZ BR,0,M,0.0,0.02,29.44,30.18,0.6,19,3.8,2009,42.42857142857143,0.1142857142857143,0.0,29.171428571428564,0.09976190476190469,0.08142857142857139
2,2009-10-12,49,42,46.0,M,34,40,19, 0,-,-,RA DZ BR HZ,M,M,M,0.005,29.50,30.20,0.6,24,3.5,2009,42.857142857142854,0.11357142857142856,0.0,28.74285714285714,0.09380952380952363,0.06928571428571427
1,2009-10-13,47,34,41.0,-12,32,38,24, 0,0602,1714, ,0,M,0.0,0.0,29.60,30.35,8.5,1,10.0,2009,42.42857142857143,0.1142857142857143,0.0,29.171428571428564,0.09976190476190469,0.08142857142857139
2,2009-10-13,48,36,42.0,M,32,39,23, 0,-,-,BR,M,M,M,0.0,29.66,30.35,8.5,2,11.3,2009,42.857142857142854,0.11357142857142856,0.0,28.74285714285714,0.09190476190476173,0.06928571428571427
1,2009-10-14,48,42,45.0,-8,36,41,20, 0,0603,1712,RA DZ BR,0,M,0.0,0.03,29.40,30.17,11.0,9,11.5,2009,42.42857142857143,0.1142857142857143,0.0,29.171428571428564,0.10119047619047611,0.08228571428571424
2,2009-10-14,48,42,45.0,M,36,41,20, 0,-,-,RA DZ BR,M,M,M,0.03,29.47,30.17,10.7,10,11.2,2009,42.857142857142854,0.11357142857142856,0.0,28.74285714285714,0.09333333333333316,0.07014285714285712
1,2009-10-15,44,41,43.0,-10,38,40,22, 0,0604,1711,RA DZ BR,0,M,0.0,0.29,29.26,30.00,8.2,6,9.1,2009,42.42857142857143,0.1142857142857143,0.0,29.171428571428564,0.11499999999999992,0.09057142857142852
2,2009-10-15,44,41,43.0,M,38,40,22, 0,-,-,RA DZ BR,M,M,M,0.33,29.31,30.00,9.4,7,10.0,2009,42.857142857142854,0.11357142857142856,0.0,28.74285714285714,0.10904761904761887,0.07957142857142856
1,2009-10-16,45,39,42.0,-10,36,39,23, 0,0605,1709,RA,0,M,  T,0.04,29.41,30.13,8.2,35,8.2,2009,50.42857142857143,0.15857142857142859,0.0,21.171428571428564,0.1092857142857142,0.09171428571428568
2,2009-10-16,46,40,43.0,M,36,40,22, 0,-,-,RA DZ,M,M,M,0.08,29.46,30.13,7.1,35,8.1,2009,51.714285714285715,0.14142857142857143,0.0,19.88571428571428,0.11190476190476172,0.08185714285714284
1,2009-10-17,52,36,44.0,-8,33,39,21, 0,0606,1707,DZ,0,M,0.0,0.005,29.57,30.30,8.0,34,8.2,2009,50.42857142857143,0.15857142857142859,0.0,21.171428571428564,0.10952380952380943,0.09185714285714282
2,2009-10-17,52,39,46.0,M,34,40,19, 0,-,-,RA,M,M,M,0.01,29.64,30.30,6.9,35,7.7,2009,51.714285714285715,0.14142857142857143,0.0,19.88571428571428,0.11214285714285695,0.08214285714285711
1,2009-10-18,53,31,42.0,-9,33,39,23, 0,0607,1706, ,0,M,0.0,0.0,29.49,30.25,6.1,21,6.9,2009,50.42857142857143,0.15857142857142859,0.0,21.171428571428564,0.10571428571428562,0.09185714285714282
2,2009-10-18,53,33,43.0,M,33,40,22, 0,-,-, ,M,M,M,0.0,29.55,30.26,5.8,21,6.2,2009,51.714285714285715,0.14142857142857143,0.0,19.88571428571428,0.0892857142857141,0.08185714285714284
1,2009-10-19,65,44,55.0, 4,41,47,10, 0,0608,1704, ,0,M,0.0,0.0,29.25,30.00,11.4,21,11.5,2009,50.42857142857143,0.15857142857142859,0.0,21.171428571428564,0.10523809523809516,0.09185714285714282
2,2009-10-19,66,43,55.0,M,40,47,10, 0,-,-, ,M,M,M,0.0,29.32,30.01,10.7,21,10.8,2009,51.714285714285715,0.14142857142857143,0.0,19.88571428571428,0.08904761904761886,0.08185714285714284
1,2009-10-20,62,48,55.0, 5,48,52,10, 0,0610,1703,RA,0,M,0.0,0.03,29.31,30.03,4.0,19,5.3,2009,50.42857142857143,0.15857142857142859,0.0,21.171428571428564,0.10666666666666658,0.09271428571428567
2,2009-10-20,64,51,58.0,M,47,52,7, 0,-,-,RA,M,M,M,0.05,29.38,30.03,6.4,19,7.4,2009,51.714285714285715,0.14142857142857143,0.0,19.88571428571428,0.09119047619047602,0.08328571428571425
1,2009-10-21,69,55,62.0,12,52,56,3, 0,0611,1701,RA,0,M,0.0,0.005,29.25,29.99,11.4,21,11.5,2009,50.42857142857143,0.15857142857142859,0.0,21.171428571428564,0.10690476190476181,0.0928571428571428
2,2009-10-21,70,55,63.0,M,50,55,2, 0,-,-, ,M,M,M,0.01,29.32,29.99,11.1,21,11.2,2009,51.714285714285715,0.14142857142857143,0.0,19.88571428571428,0.0916666666666665,0.08357142857142855
1,2009-10-22,58,48,53.0, 3,48,50,12, 0,0612,1660,RA BR,0,M,0.0,1.03,29.18,29.94,8.4,5,13.0,2009,50.42857142857143,0.15857142857142859,0.0,21.171428571428564,0.11357142857142846,0.12228571428571425
2,2009-10-22,58,49,54.0,M,49,51,11, 0,-,-,RA BR,M,M,M,0.84,29.23,29.93,8.7,6,13.2,2009,51.714285714285715,0.14142857142857143,0.0,19.88571428571428,0.1035714285714284,0.10757142857142854
1,2009-10-23,61,42,52.0, 3,49,50,13, 0,0613,1658,RA DZ BR,0,M,0.0,0.89,28.73,29.48,6.2,18,16.2,2009,51.0,0.2814285714285715,0.0,20.599999999999994,0.14595238095238083,0.14771428571428566
2,2009-10-23,62,44,53.0,M,50,51,12, 0,-,-,RA DZ BR,M,M,M,1.29,28.80,29.48,6.6,19,15.4,2009,51.714285714285715,0.41714285714285715,0.0,19.88571428571428,0.15690476190476174,0.1444285714285714
1,2009-10-24,50,38,44.0,-5,37,40,21, 0,0614,1657,RA DZ BR,0,M,0.0,0.04,29.03,29.73,8.3,26,8.9,2009,51.0,0.2814285714285715,0.0,20.599999999999994,0.1426190476190475,0.1488571428571428
2,2009-10-24,49,39,44.0,M,37,41,21, 0,-,-,RA DZ SN,M,M,M,0.05,29.10,29.74,9.6,26,10.3,2009,51.714285714285715,0.41714285714285715,0.0,19.88571428571428,0.1578571428571427,0.14585714285714282
1,2009-10-25,62,44,53.0, 5,45,49,12, 0,0616,1656,RA BR,0,M,0.0,0.27,29.26,29.96,5.5,19,6.9,2009,51.0,0.2814285714285715,0.0,20.599999999999994,0.15523809523809515,0.1351428571428571
2,2009-10-25,63,44,54.0,M,43,48,11, 0,-,-,RA BR,M,M,M,0.24,29.32,29.97,6.3,19,7.3,2009,51.714285714285715,0.41714285714285715,0.0,19.88571428571428,0.1692857142857141,0.1401428571428571
1,2009-10-26,55,49,52.0, 4,48,49,13, 0,0617,1654,RA BR,0,M,0.0,0.11,29.28,30.02,4.9,21,7.5,2009,51.0,0.2814285714285715,0.0,20.599999999999994,0.16047619047619038,0.13814285714285712
2,2009-10-26,55,50,53.0,M,47,49,12, 0,-,-,RA DZ BR,M,M,M,0.13,29.35,30.02,5.2,21,6.8,2009,51.714285714285715,0.41714285714285715,0.0,19.88571428571428,0.17547619047619029,0.14371428571428568
1,2009-10-27,51,45,48.0, 0,45,47,17, 0,0618,1653,RA BR,0,M,0.0,0.06,29.19,29.94,4.4,5,6.5,2009,51.0,0.2814285714285715,0.0,20.599999999999994,0.16190476190476183,0.13985714285714282
2,2009-10-27,52,48,50.0,M,46,48,15, 0,-,-,RA DZ BR,M,M,M,0.16,29.24,29.94,5.5,5,7.0,2009,51.714285714285715,0.41714285714285715,0.0,19.88571428571428,0.18071428571428555,0.1471428571428571
1,2009-10-28,57,50,54.0, 7,49,51,11, 0,0619,1651,BR HZ,0,M,0.0,0.0,29.28,29.99,3.1,14,4.3,2009,51.0,0.2814285714285715,0.0,20.599999999999994,0.16190476190476183,0.13985714285714282
2,2009-10-28,58,50,54.0,M,49,51,11, 0,-,-,BR HZ,M,M,M,0.0,29.34,29.99,1.8,13,3.0,2009,51.714285714285715,0.41714285714285715,0.0,19.88571428571428,0.18071428571428555,0.1471428571428571
1,2009-10-29,60,47,54.0, 7,50,52,11, 0,0620,1650,RA BR HZ,0,M,0.0,0.6,29.21,29.98,12.5,14,12.7,2009,51.0,0.2814285714285715,0.0,20.599999999999994,0.18476190476190468,0.15699999999999995
2,2009-10-29,60,48,54.0,M,50,52,11, 0,-,-,RA BR HZ,M,M,M,1.05,29.28,29.99,11.1,14,11.4,2009,51.714285714285715,0.41714285714285715,0.0,19.88571428571428,0.22404761904761888,0.1771428571428571
1,2009-10-30,67,46,57.0,11,53,56,8, 0,0622,1649,RA DZ BR,0,M,0.0,0.81,28.79,29.55,15.6,20,17.4,2009,49.0,0.40750000000000003,0.0,22.599999999999994,0.20142857142857132,0.17557142857142852
2,2009-10-30,68,47,58.0,M,54,56,7, 0,-,-,RA BR,M,M,M,1.15,28.87,29.56,15.7,21,17.9,2009,50.0,0.58,0.0,21.599999999999994,0.2583333333333332,0.20942857142857138
1,2009-10-31,46,35,41.0,-5,31,38,24, 0,0623,1647, ,0,M,0.0,0.005,29.18,29.86,11.1,26,11.5,2009,49.0,0.40750000000000003,0.0,22.599999999999994,0.20166666666666655,0.17571428571428566
2,2009-10-31,47,37,42.0,M,31,38,23, 0,-,-, ,M,M,M,0.01,29.25,29.87,13.4,26,13.8,2009,50.0,0.58,0.0,21.599999999999994,0.25880952380952366,0.20957142857142852
1,2010-05-01,70,58,64.0,11,53,58,1, 0,0448,1849,RA BR,0,M,0.0,0.11,28.89,29.60,9.1,21,9.4,2010,60.285714285714285,0.25357142857142856,0.0,11.31428571428571,0.11,0.11
2,2010-05-01,71,61,66.0,M,54,59,0, 1,-,-,RA,M,M,M,0.01,28.95,29.59,7.4,22,8.1,2010,61.142857142857146,0.15928571428571428,0.0,10.457142857142848,0.01,0.01
1,2010-05-02,69,53,61.0, 7,52,56,4, 0,0447,1850,RA BR,0,M,0.0,0.93,28.90,29.61,4.4,25,6.1,2010,60.285714285714285,0.25357142857142856,0.0,11.31428571428571,0.52,0.52
2,2010-05-02,68,54,61.0,M,52,56,4, 0,-,-,RA BR,M,M,M,0.31,28.97,29.60,2.8,26,6.9,2010,61.142857142857146,0.15928571428571428,0.0,10.457142857142848,0.16,0.16
1,2010-05-03,72,50,61.0, 7,45,53,4, 0,0446,1851, ,0,M,0.0,0.0,29.07,29.77,8.8,25,9.4,2010,60.285714285714285,0.25357142857142856,0.0,11.31428571428571,0.3466666666666667,0.3466666666666667
2,2010-05-03,72,52,62.0,M,45,53,3, 0,-,-, ,M,M,M,0.0,29.13,29.77,8.9,25,9.5,2010,61.142857142857146,0.15928571428571428,0.0,10.457142857142848,0.10666666666666667,0.10666666666666667
1,2010-05-04,79,50,65.0,11,44,54,0, 0,0444,1852, ,0,M,0.0,0.0,29.05,29.77,13.9,21,14.2,2010,60.285714285714285,0.25357142857142856,0.0,11.31428571428571,0.26,0.26
2,2010-05-04,80,53,67.0,M,43,54,0, 2,-,-, ,M,M,M,0.0,29.13,29.78,12.1,21,12.6,2010,61.142857142857146,0.15928571428571428,0.0,10.457142857142848,0.08,0.08
1,2010-05-05,72,56,64.0, 9,37,51,1, 0,0443,1853, ,0,M,0.0,0.005,29.08,29.77,10.2,27,12.8,2010,60.285714285714285,0.25357142857142856,0.0,11.31428571428571,0.209,0.209
2,2010-05-05,73,57,65.0,M,37,51,0, 0,-,-, ,M,M,M,0.005,29.15,29.77,9.7,27,12.1,2010,61.142857142857146,0.15928571428571428,0.0,10.457142857142848,0.065,0.065
1,2010-05-06,63,46,55.0, 0,39,46,10, 0,0442,1855,TSRA,0,M,0.0,0.01,29.27,29.99,5.7,3,9.1,2010,60.285714285714285,0.25357142857142856,0.0,11.31428571428571,0.1758333333333333,0.1758333333333333
2,2010-05-06,60,48,54.0,M,39,46,11, 0,-,-, ,M,M,M,0.05,29.33,29.99,5.9,6,10.1,2010,61.142857142857146,0.15928571428571428,0.0,10.457142857142848,0.0625,0.0625
1,2010-05-07,59,45,52.0,-3,46,48,13, 0,0441,1856,TSRA RA BR,0,M,0.0,0.72,28.98,29.73,2.6,34,13.2,2010,60.285714285714285,0.25357142857142856,0.0,11.31428571428571,0.25357142857142856,0.25357142857142856
2,2010-05-07,59,46,53.0,M,46,49,12, 0,-,-,TSRA RA BR,M,M,M,0.74,29.04,29.73,3.7,31,13.8,2010,61.142857142857146,0.15928571428571428,0.0,10.457142857142848,0.15928571428571428,0.15928571428571428
1,2010-05-08,50,42,46.0,-10,35,41,19, 0,0439,1857,RA,0,M,0.0,0.02,29.36,30.05,14.5,30,15.2,2010,51.142857142857146,0.37214285714285716,0.0,20.45714285714285,0.224375,0.224375
2,2010-05-08,50,42,46.0,M,35,41,19, 0,-,-,RA,M,M,M,0.08,29.42,30.06,13.6,29,14.4,2010,52.57142857142857,0.2735714285714286,0.0,19.028571428571425,0.149375,0.149375
1,2010-05-09,58,38,48.0,-8,29,40,17, 0,0438,1858, ,0,M,0.0,0.0,29.59,30.31,2.5,35,6.4,2010,51.142857142857146,0.37214285714285716,0.0,20.45714285714285,0.19944444444444442,0.19944444444444442
2,2010-05-09,56,37,47.0,M,29,40,18, 0,-,-, ,M,M,M,0.0,29.66,30.32,1.8,6,5.9,2010,52.57142857142857,0.2735714285714286,0.0,19.028571428571425,0.13277777777777777,0.13277777777777777
1,2010-05-10,58,41,50.0,-6,31,42,15, 0,0437,1859,RA,0,M,0.0,0.005,29.47,30.24,13.5,11,14.2,2010,51.142857142857146,0.37214285714285716,0.0,20.45714285714285,0.18,0.18
2,2010-05-10,58,43,51.0,M,29,42,14, 0,-,-,RA,M,M,M,0.005,29.54,30.25,12.5,12,13.0,2010,52.57142857142857,0.2735714285714286,0.0,19.028571428571425,0.12,0.12
1,2010-05-11,52,44,48.0,-9,46,47,17, 0,0436,1860,RA DZ BR,0,M,0.0,0.97,29.16,29.90,5.6,9,9.9,2010,51.142857142857146,0.37214285714285716,0.0,20.45714285714285,0.2518181818181818,0.2518181818181818
2,2010-05-11,59,44,52.0,M,46,48,13, 0,-,-,RA BR,M,M,M,0.72,29.21,29.89,3.0,12,10.4,2010,52.57142857142857,0.2735714285714286,0.0,19.028571428571425,0.17454545454545453,0.17454545454545453
1,2010-05-12,51,44,48.0,-9,45,46,17, 0,0435,1901,TSRA RA FG BR,0,M,0.0,0.12,29.36,30.10,8.9,6,10.4,2010,51.142857142857146,0.37214285714285716,0.0,20.45714285714285,0.24083333333333332,0.24083333333333332
